color,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,cast_total_facebook_likes,facenumber_in_poster,language,content_rating,title_year,actor_2_facebook_likes,aspect_ratio,inf_adj_budget,inf_adj_gross,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Musical,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,Year,GDP Growth Rate
Color,121.0,337.0,41.0,982.0,1520,0.0,English,R,2011.0,463.0,2.35,5752915.23479699,1990473.0031653026,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,1.6
Color,102.0,330.0,0.0,48.0,48,0.0,None,PG-13,2011.0,0.0,2.35,4602332.187837591,2993641.048982168,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2011,1.6
Color,107.0,78.0,969.0,18000.0,22834,8.0,English,R,2011.0,2000.0,1.85,4027040.6643578922,6160266.506159448,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,1.6
Color,105.0,29.0,76.0,847.0,1668,0.0,English,PG-13,2011.0,618.0,1.85,2818928.465050525,205654.06323047582,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2011,1.6
Color,129.0,589.0,341.0,690.0,2300,7.0,English,PG-13,2011.0,589.0,2.35,2301166.0939187957,39720682.225985706,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1.6
Color,100.0,28.0,501.0,945.0,2924,8.0,English,R,2011.0,756.0,2.35,1070042.2336722398,23225.669385922407,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1.6
Color,101.0,243.0,74.0,969.0,1252,0.0,English,R,2011.0,128.0,2.35,862937.2852195483,89171.33672240029,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2011,1.6
Color,93.0,0.0,59.0,399.0,660,1.0,English,Unrated,2011.0,169.0,16.0,575291.5234796989,1043194.5288544894,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1.6
Color,90.0,52.0,224.0,34000.0,34983,1.0,English,PG-13,2011.0,487.0,1.78,287645.76173984946,3898416.9855383015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,1.6
Color,92.0,135.0,259.0,574.0,1303,1.0,English,PG-13,2011.0,399.0,1.85,115058.30469593978,1514252.4329440426,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2011,1.6
Color,82.0,32.0,128.0,968.0,2046,0.0,English,R,2011.0,407.0,2.35,69034.98281756387,46664.1966355323,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1.6
Color,194.0,0.0,794.0,29000.0,45223,0.0,English,PG-13,1997.0,14000.0,2.35,322505919.00311524,1062128580.3920374,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1997,4.4
Color,125.0,541.0,409.0,920.0,2699,3.0,English,PG-13,1997.0,890.0,1.85,201566199.37694702,173000244.05136448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,4.4
Color,108.0,79.0,268.0,650.0,1569,1.0,English,PG-13,1997.0,293.0,2.35,187053433.02180684,108290621.45023051,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,4.4
Color,121.0,101.0,202.0,673.0,2027,0.0,English,PG-13,1997.0,368.0,2.35,258004735.2024922,77511711.13492833,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1997,4.4
Color,129.0,719.0,423.0,660.0,2031,0.0,English,R,1997.0,475.0,1.85,169315607.4766355,88205473.6617757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1997,4.4
Color,110.0,342.0,393.0,623.0,1722,0.0,English,PG,1997.0,508.0,1.85,16125295.950155763,16447801.869158879,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1997,4.4
Color,98.0,188.0,602.0,10000.0,12998,0.0,English,PG-13,1997.0,826.0,1.85,145127663.55140185,403370432.3100622,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1997,4.4
Color,150.0,0.0,135.0,11000.0,12289,2.0,English,PG,1997.0,1000.0,2.35,145127663.55140185,162629793.70831776,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1997,4.4
Color,116.0,176.0,84.0,192.0,475,0.0,English,PG-13,1997.0,117.0,2.35,109652012.46105918,98937456.36508411,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1997,4.4
Color,104.0,81.0,612.0,3000.0,5062,0.0,English,PG-13,1997.0,643.0,1.85,145127663.55140185,76553410.5970841,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1997,4.4
Color,111.0,79.0,2000.0,11000.0,26088,0.0,English,R,1997.0,11000.0,2.35,138677545.17133957,69140697.51286604,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,4.4
Color,124.0,249.0,936.0,11000.0,23603,1.0,English,R,1997.0,10000.0,2.35,137065015.576324,278356026.16301554,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,4.4
Color,138.0,610.0,805.0,12000.0,17087,0.0,English,R,1997.0,1000.0,2.35,129002367.6012461,180967386.73611838,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1997,4.4
Color,123.0,165.0,744.0,12000.0,15362,6.0,English,R,1997.0,878.0,2.35,120939719.62616822,163006038.78860435,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,4.4
Color,90.0,10.0,159.0,49000.0,50005,1.0,English,PG,1997.0,570.0,1.85,129002367.6012461,149916592.64338937,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1997,4.4
Color,135.0,503.0,67.0,8000.0,8355,1.0,English,R,1997.0,137.0,2.35,120939719.62616822,122683667.15811837,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1997,4.4
Color,177.0,0.0,582.0,766.0,4346,1.0,English,R,1997.0,674.0,2.35,129002367.6012461,28369863.664180685,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,4.4
Color,129.0,14000.0,227.0,610.0,1635,0.0,English,PG-13,1997.0,506.0,1.85,117714660.43613707,369389449.4141059,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,4.4
Color,136.0,218.0,400.0,11000.0,12226,1.0,English,PG-13,1997.0,691.0,2.35,112877071.65109034,61117304.95824922,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1997,4.4
Color,124.0,105.0,460.0,24000.0,38227,0.0,English,R,1997.0,13000.0,2.35,96751775.70093457,88544903.07887849,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,4.4
Color,116.0,0.0,672.0,1000.0,3090,0.0,English,R,1997.0,720.0,2.35,120939719.62616822,76996046.74585669,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1997,4.4
Color,136.0,138.0,9000.0,18000.0,45271,2.0,English,R,1997.0,14000.0,2.35,91914186.91588783,98338549.97325855,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1997,4.4
Color,92.0,39.0,458.0,3000.0,4518,0.0,English,PG,1997.0,562.0,1.85,88689127.72585669,169740117.18023053,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1997,4.4
Color,100.0,0.0,745.0,995.0,3952,0.0,English,R,1997.0,879.0,2.35,114489601.24610592,18489406.239052955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,4.4
Color,94.0,383.0,753.0,4000.0,6017,1.0,English,G,1997.0,808.0,2.35,80626479.75077881,94006976.20018691,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1997,4.4
Color,139.0,274.0,285.0,625.0,1474,0.0,English,PG-13,1997.0,440.0,1.85,80626479.75077881,238069796.15834263,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1997,4.4
Color,121.0,16000.0,826.0,16000.0,19139,0.0,English,R,1997.0,1000.0,2.35,80626479.75077881,80638038.36291589,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,4.4
Color,125.0,0.0,957.0,10000.0,15569,1.0,English,R,1997.0,2000.0,2.35,80626479.75077881,77650930.49004361,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1997,4.4
Color,129.0,21000.0,283.0,495.0,1397,1.0,English,R,1997.0,294.0,2.35,80626479.75077881,77829677.78312148,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1997,4.4
Color,124.0,75.0,258.0,294.0,1289,2.0,English,R,1997.0,273.0,2.35,80626479.75077881,66526967.64266043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,4.4
Color,115.0,333.0,317.0,972.0,2606,2.0,English,PG-13,1997.0,713.0,2.35,80626479.75077881,17022178.460785046,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,4.4
Color,105.0,29.0,692.0,8000.0,12344,1.0,English,PG-13,1997.0,1000.0,2.35,74176361.3707165,204476995.89926478,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1997,4.4
Color,86.0,293.0,255.0,509.0,2070,1.0,English,PG-13,1997.0,418.0,1.85,72563831.77570093,292505418.64909655,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1997,4.4
Color,89.0,49.0,514.0,2000.0,3717,0.0,English,PG-13,1997.0,902.0,2.35,72563831.77570093,105714197.4522056,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1997,4.4
Color,103.0,170.0,269.0,849.0,2457,2.0,English,R,1997.0,623.0,2.35,72563831.77570093,3474259.513644859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,4.4
Color,98.0,20.0,968.0,2000.0,7039,0.0,English,R,1997.0,2000.0,1.85,64501183.80062305,88636493.14734578,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1997,4.4
Color,135.0,0.0,913.0,13000.0,16762,1.0,English,PG-13,1997.0,936.0,2.35,64501183.80062305,73945337.48069781,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,4.4
Color,155.0,14000.0,11000.0,12000.0,37570,2.0,English,R,1997.0,11000.0,1.85,58051065.42056075,71234130.19647351,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,4.4
Color,118.0,11.0,12.0,37.0,74,1.0,English,R,1997.0,12.0,2.35,59663595.015576325,10452731.278161991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1997,4.4
Color,93.0,84.0,263.0,551.0,1874,0.0,English,R,1997.0,284.0,2.35,58051065.42056075,80834795.99904048,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1997,4.4
Color,106.0,487.0,263.0,685.0,1942,2.0,English,PG-13,1997.0,485.0,2.35,58051065.42056075,19898023.40413084,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1997,4.4
Color,138.0,161.0,210.0,18000.0,19129,2.0,English,R,1997.0,398.0,2.35,56438535.82554517,104177437.39780061,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1997,4.4
Color,90.0,0.0,945.0,19000.0,23504,0.0,English,PG-13,1997.0,957.0,1.85,56438535.82554517,102922231.46080372,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,4.4
Color,147.0,179.0,646.0,40000.0,56014,2.0,English,R,1997.0,14000.0,2.35,56438535.82554517,67653674.32128972,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,4.4
Color,155.0,16000.0,229.0,18000.0,19689,2.0,English,R,1997.0,461.0,1.85,48375887.85046729,40440528.12403115,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1997,4.4
Color,101.0,31.0,448.0,690.0,1993,0.0,English,PG,1997.0,457.0,2.35,56438535.82554517,10398908.265339563,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997,4.4
Color,75.0,10.0,826.0,3000.0,7394,0.0,English,G,1997.0,2000.0,1.33,51600947.040498435,5745038.2021121485,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1997,4.4
Color,95.0,40.0,342.0,663.0,2266,0.0,English,PG-13,1997.0,349.0,1.85,48375887.85046729,57934005.44714018,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1997,4.4
Color,89.0,23.0,899.0,1000.0,5535,3.0,English,PG,1997.0,937.0,1.85,45150828.66043613,13092458.350498442,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1997,4.4
Color,134.0,17000.0,0.0,2.0,4,0.0,English,PG-13,1997.0,2.0,2.35,45150828.66043613,8920999.091034267,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1997,4.4
Color,115.0,39.0,685.0,11000.0,14322,1.0,English,R,1997.0,956.0,2.35,43538299.06542055,97544430.74866043,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1997,4.4
Color,98.0,176.0,468.0,742.0,2457,2.0,English,R,1997.0,658.0,1.85,40313239.875389405,71686064.19089095,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,4.4
Color,97.0,420.0,585.0,695.0,2530,2.0,English,R,1997.0,635.0,2.35,40313239.875389405,66222394.665283486,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,4.4
Color,120.0,0.0,221.0,865.0,2321,5.0,English,R,1997.0,851.0,2.35,38700710.28037383,163404677.06737694,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1997,4.4
Color,127.0,16.0,399.0,565.0,1735,1.0,English,PG,1997.0,441.0,2.35,32250591.900311526,57120358.48914641,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1997,4.4
Color,94.0,36.0,507.0,13000.0,15183,1.0,English,PG,1997.0,828.0,1.85,32250591.900311526,22255738.400654204,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,4.4
Color,96.0,11000.0,223.0,11000.0,11867,2.0,English,R,1997.0,474.0,1.85,32250591.900311526,17042939.77932087,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,4.4
Color,68.0,116.0,481.0,8000.0,10557,2.0,English,PG-13,1997.0,503.0,2.35,27413003.115264796,86863792.6001869,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,4.4
Color,112.0,0.0,177.0,805.0,1466,0.0,English,R,1997.0,223.0,1.85,29025532.710280374,12638413.55484112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,4.4
Color,99.0,13.0,681.0,45000.0,50284,1.0,English,R,1997.0,4000.0,2.35,27413003.115264796,116455911.77161992,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1997,4.4
Color,97.0,34.0,465.0,503.0,3100,1.0,English,PG-13,1997.0,489.0,1.85,25800473.520249218,2719416.6723925234,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,4.4
Color,97.0,272.0,957.0,22000.0,29252,0.0,English,R,1997.0,4000.0,1.85,24187943.925233644,69375093.2022679,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,4.4
Color,120.0,446.0,1000.0,22000.0,40117,3.0,English,R,1997.0,13000.0,1.85,16125295.950155763,72380146.91700311,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,4.4
Color,107.0,5.0,141.0,893.0,2044,1.0,English,R,1997.0,822.0,1.85,24187943.925233644,45174268.39062928,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1997,4.4
Color,155.0,0.0,170.0,3000.0,3677,15.0,English,R,1997.0,360.0,2.35,24187943.925233644,42546462.74958878,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,4.4
Color,132.0,44.0,241.0,1000.0,2004,2.0,English,R,1997.0,653.0,2.35,25800473.520249218,2432805.662174455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1997,4.4
Color,154.0,16000.0,889.0,22000.0,25522,5.0,English,R,1997.0,1000.0,1.85,19350355.140186913,63932920.30869159,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,4.4
Color,126.0,835.0,893.0,49000.0,63710,2.0,English,R,1997.0,13000.0,1.85,16125295.950155763,223076394.39452335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,4.4
Color,104.0,28.0,582.0,962.0,3871,0.0,English,R,1997.0,826.0,1.85,16125295.950155763,20179417.881109033,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1997,4.4
Color,86.0,71.0,385.0,795.0,2655,0.0,English,R,1997.0,474.0,1.85,16125295.950155763,24908.744654205606,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,4.4
Color,106.0,23.0,200.0,1000.0,1610,2.0,English,PG-13,1997.0,273.0,1.66,12900236.760124609,858172.1251713394,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1997,4.4
Color,115.0,88.0,890.0,1000.0,4737,6.0,English,R,1997.0,1000.0,1.85,12093971.962616822,70129004.00141433,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,4.4
Color,134.0,3000.0,77.0,205.0,428,1.0,English,PG-13,1997.0,130.0,1.85,8062647.9750778815,33433358.17031152,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,4.4
Color,109.0,148.0,426.0,2000.0,3843,2.0,English,R,1997.0,434.0,1.85,9675177.570093457,23900157.38094081,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,4.4
Color,92.0,19.0,599.0,18000.0,20135,1.0,English,R,1997.0,759.0,1.85,6450118.380062304,20698.429881619937,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,4.4
Color,98.0,188.0,693.0,2000.0,4277,0.0,English,PG,1997.0,970.0,1.85,4837588.785046728,39716468.47274766,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1997,4.4
Color,95.0,45.0,267.0,578.0,1363,0.0,English,R,1997.0,341.0,1.85,4837588.785046728,5740589.2329595005,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,4.4
Color,113.0,9.0,42.0,402.0,787,1.0,English,R,1997.0,222.0,1.66,4353829.906542056,14601029.77505296,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,4.4
Color,84.0,56.0,13.0,21000.0,21124,3.0,English,R,1997.0,104.0,1.85,1612529.595015576,3144784.241732087,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,4.4
Color,92.0,406.0,194.0,406.0,904,0.0,English,NC-17,1997.0,203.0,1.85,1612529.595015576,938530.9250093458,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,4.4
Color,97.0,4.0,301.0,611.0,1692,0.0,English,R,1997.0,394.0,1.85,1612529.595015576,749269.9389719625,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,4.4
 Black and White,86.0,204.0,474.0,659.0,2322,3.0,English,R,1997.0,529.0,1.85,806264.797507788,538650.9984485981,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1997,4.4
Color,113.0,0.0,781.0,13000.0,15765,5.0,English,R,1997.0,1000.0,1.85,403132.398753894,19360859.157968845,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1997,4.4
Color,75.0,45.0,0.0,5.0,7,0.0,English,R,1997.0,2.0,1.85,403132.398753894,327559.58675389405,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1997,4.4
Color,135.0,0.0,4000.0,24000.0,43388,1.0,English,PG-13,2004.0,11000.0,2.35,274019057.70248806,511563292.03400207,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2004,3.8
Color,100.0,0.0,267.0,15000.0,16264,0.0,English,G,2004.0,726.0,2.35,226065722.60455266,911697.027453679,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2004,3.8
Color,196.0,249.0,844.0,11000.0,17944,2.0,English,R,2004.0,5000.0,2.35,239766675.48967707,182535531.8910958,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,3.8
Color,124.0,776.0,812.0,15000.0,20553,0.0,English,PG-13,2004.0,2000.0,2.35,171261911.06405503,255851483.19909474,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2004,3.8
Color,134.0,123.0,567.0,14000.0,17159,0.0,English,PG-13,2004.0,850.0,2.35,143860005.29380623,78968846.64020646,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2004,3.8
Color,125.0,0.0,350.0,11000.0,19359,0.0,English,PG-13,2004.0,8000.0,2.35,150710481.73636842,171990300.30266806,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2004,3.8
 Black and White,170.0,17000.0,827.0,29000.0,34582,0.0,English,PG-13,2004.0,3000.0,2.35,150710481.73636842,140583870.43248808,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,3.8
Color,76.0,6.0,421.0,12000.0,13607,0.0,English,PG,2004.0,513.0,1.78,150710481.73636842,68540870.54676019,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2004,3.8
Color,120.0,153.0,447.0,1000.0,3175,0.0,English,PG,2004.0,1000.0,2.35,150710481.73636842,32887985.150603488,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,3.8
Color,115.0,295.0,466.0,10000.0,12068,1.0,English,PG-13,2004.0,981.0,2.35,164411434.62149283,198383426.83350977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2004,3.8
Color,131.0,226.0,341.0,12000.0,13679,0.0,English,PG,2004.0,625.0,2.35,137009528.85124403,237033338.1292853,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2004,3.8
Color,87.0,26.0,566.0,827.0,3144,0.0,English,PG-13,2004.0,825.0,2.35,137009528.85124403,55076063.17527792,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2004,3.8
Color,93.0,0.0,465.0,11000.0,13748,1.0,English,PG-13,2004.0,2000.0,1.85,123308575.96611962,81487270.85364212,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2004,3.8
Color,137.0,102.0,877.0,2000.0,5780,0.0,English,PG-13,2004.0,973.0,2.35,146600195.8708311,30698851.00890418,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2004,3.8
Color,115.0,663.0,55.0,1000.0,1901,0.0,English,PG,2004.0,723.0,2.35,126048766.5431445,358194393.8579036,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2004,3.8
Color,108.0,521.0,129.0,13000.0,14161,1.0,English,PG-13,2004.0,805.0,2.35,102757146.63843302,241204083.55971408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2004,3.8
Color,129.0,438.0,502.0,18000.0,20056,1.0,English,R,2004.0,1000.0,1.85,109607623.08099523,90356018.22456855,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,2004,3.8
Color,136.0,394.0,1000.0,24000.0,36925,1.0,English,PG-13,2004.0,10000.0,2.35,137009528.85124403,92189233.12250397,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004,3.8
Color,99.0,88.0,328.0,11000.0,12952,2.0,English,PG-13,2004.0,427.0,2.35,102757146.63843302,165475768.48465854,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2004,3.8
Color,125.0,212.0,394.0,613.0,1970,0.0,English,R,2004.0,422.0,2.0,68504764.42562202,57290346.78609317,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2004,3.8
Color,128.0,14000.0,232.0,15000.0,16199,0.0,English,PG-13,2004.0,466.0,1.85,82205717.31074642,105541562.52127579,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,3.8
Color,90.0,10.0,11000.0,22000.0,63165,0.0,English,PG,2004.0,17000.0,1.85,102757146.63843302,220259288.91393328,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2004,3.8
Color,131.0,274.0,138.0,11000.0,12522,2.0,English,PG-13,2004.0,964.0,1.85,109607623.08099523,57604726.110804655,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2004,3.8
Color,113.0,212.0,568.0,2000.0,4397,4.0,English,PG-13,2004.0,845.0,2.35,61654287.98305981,28784578.53350979,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2004,3.8
Color,108.0,0.0,882.0,3000.0,7273,0.0,English,PG-13,2004.0,2000.0,1.85,82205717.31074642,156458898.74199575,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,2004,3.8
Color,93.0,80.0,48.0,692.0,1148,1.0,English,PG,2004.0,309.0,1.85,205514293.27686605,598006909.9957436,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2004,3.8
Color,109.0,545.0,727.0,886.0,3222,0.0,English,PG-13,2004.0,766.0,2.35,82205717.31074642,109992751.38621493,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2004,3.8
Color,106.0,14.0,582.0,11000.0,12871,2.0,English,PG,2004.0,1000.0,1.85,95906670.19587083,51734907.70185283,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2004,3.8
Color,122.0,687.0,957.0,16000.0,19764,0.0,English,R,2004.0,1000.0,2.35,89056193.75330861,71789415.79925357,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,2004,3.8
